date,country,location,site,station,family,species_new,taxon_group,functional_group,ts_no,number,size_class,l,a,b,weight_g,tot_wt_g
2015-03-10,mozambique,metundo,metundoe,metundoe,lutjanidae,aphareus_furca,aphareus,#error!,1,1,26,28,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundoe,metundoe,scarinae,chlorurus_sordidus_s,,#error!,1,1,21,23,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundoe,metundoe,scarinae,scarus_tricolor,,#error!,1,2,21,23,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundoe,metundoe,scarinae,scarus_rubroviolaceus,,#error!,1,1,21,23,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundoe,metundoe,acanthuridae,acanthurus_mata,acanthurus,#error!,1,2,16,18,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundoe,metundoe,acanthuridae,acanthurus_mata,acanthurus,#error!,1,3,21,23,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundoe,metundoe,acanthuridae,acanthurus_nigrofuscus,acanthurus,#error!,1,7,11,13,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundoe,metundoe,acanthuridae,acanthurus_tennentii,acanthurus,#error!,1,1,21,23,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundoe,metundoe,acanthuridae,acanthurus_tennentii,acanthurus,#error!,1,1,16,18,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundoe,metundoe,acanthuridae,acanthurus_thompsoni,acanthurus,#error!,1,5,16,18,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundoe,metundoe,acanthuridae,naso_elegans,,#error!,1,2,36,38,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundoe,metundoe,acanthuridae,naso_elegans,,#error!,1,2,41,43,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundoe,metundoe,acanthuridae,ctenochaetus_striatus,,#error!,1,2,11,13,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundoe,metundoe,acanthuridae,zebrasoma_scopas,,#error!,1,1,11,13,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundoe,metundoe,pomacanthidae,centropyge_spp.,centropyge,#error!,1,4,6,8,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundoe,metundoe,pomacanthidae,pygoplites_diacanthus,,#error!,1,1,21,23,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundoe,metundoe,balistidae,balistapus_undulatus,,#error!,1,1,6,8,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundoe,metundoe,balistidae,balistapus_undulatus,,#error!,1,1,11,13,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundoe,metundoe,balistidae,sufflamen_sp.,,#error!,1,2,11,13,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundoe,metundoe,chaetodontidae,chaetodon_guttatissimus,,#error!,2,3,6,8,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundoe,metundoe,chaetodontidae,chaetodon_trifascialis,,#error!,2,1,6,8,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundoe,metundoe,epinephilidae,cephalopholis_argus,,#error!,2,1,21,23,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundoe,metundoe,epinephilidae,cephalopholis_miniata,,#error!,2,1,16,18,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundoe,metundoe,epinephilidae,cephalopholis_nigripinnis,,#error!,2,1,16,18,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundoe,metundoe,scarinae,chlorurus_sordidus_s,,#error!,2,3,16,18,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundoe,metundoe,scarinae,chlorurus_sordidus_s,,#error!,2,7,21,23,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundoe,metundoe,scarinae,chlorurus_sordidus_s,,#error!,2,2,11,13,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundoe,metundoe,scarinae,scarus_rubroviolaceus,,#error!,2,3,21,23,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundoe,metundoe,acanthuridae,acanthurus_mata,acanthurus,#error!,2,1,26,28,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundoe,metundoe,acanthuridae,acanthurus_nigrofuscus,acanthurus,#error!,2,20,11,13,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundoe,metundoe,acanthuridae,paracanthurus_hepatus,,#error!,2,5,16,18,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundoe,metundoe,acanthuridae,naso_hexacanthus_s,naso,#error!,2,1,16,18,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundoe,metundoe,acanthuridae,ctenochaetus_striatus,,#error!,2,3,11,13,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundoe,metundoe,acanthuridae,ctenochaetus_truncatus,ctenochaetus,#error!,2,2,11,13,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundoe,metundoe,acanthuridae,ctenochaetus_binotatus,ctenochaetus,#error!,2,2,11,13,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundoe,metundoe,pomacanthidae,centropyge_spp.,centropyge,#error!,2,5,6,8,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundoe,metundoe,pomacanthidae,pomacanthus_semicirculatus,pomacanthus,#error!,2,1,16,18,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundoe,metundoe,balistidae,odonus_niger,,#error!,2,16,11,13,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundoe,metundoe,balistidae,odonus_niger,,#error!,2,40,16,18,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundoe,metundoe,balistidae,sufflamen_sp.,,#error!,2,1,16,18,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundoe,metundoe,chaetodontidae,hemitaurichthys_zoster,,#error!,3,12,6,8,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundoe,metundoe,chaetodontidae,chaetodon_kleinii,,#error!,3,2,6,8,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundoe,metundoe,chaetodontidae,chaetodon_trifascialis,,#error!,3,2,6,8,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundoe,metundoe,chaetodontidae,chaetodon_trifasciatus,,#error!,3,2,6,8,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundoe,metundoe,chaetodontidae,forcipiger_longirostris,,#error!,3,3,6,8,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundoe,metundoe,epinephilidae,cephalopholis_nigripinnis,,#error!,3,1,11,13,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundoe,metundoe,epinephilidae,variola_louti,,#error!,3,1,36,38,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundoe,metundoe,scarinae,chlorurus_sordidus_s,,#error!,3,2,21,23,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundoe,metundoe,scarinae,scarus_rubroviolaceus,,#error!,3,4,31,33,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundoe,metundoe,scarinae,scarus_rubroviolaceus,,#error!,3,4,36,38,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundoe,metundoe,acanthuridae,acanthurus_nigrofuscus,acanthurus,#error!,3,22,11,13,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundoe,metundoe,acanthuridae,naso_elegans,,#error!,3,1,36,38,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundoe,metundoe,acanthuridae,naso_unicornis,,#error!,3,3,36,38,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundoe,metundoe,acanthuridae,naso_unicornis,,#error!,3,3,41,43,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundoe,metundoe,acanthuridae,ctenochaetus_striatus,,#error!,3,5,11,13,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundoe,metundoe,acanthuridae,zebrasoma_scopas,,#error!,3,1,11,13,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundoe,metundoe,pomacanthidae,centropyge_spp.,centropyge,#error!,3,5,6,8,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundoe,metundoe,balistidae,odonus_niger,odonus,#error!,3,20,16,18,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundoe,metundoe,balistidae,odonus_niger,odonus,#error!,3,34,21,23,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundoe,metundoe,balistidae,odonus_niger,odonus,#error!,3,2,11,13,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundoe,metundoe,balistidae,sufflamen_sp.,sufflamen,#error!,3,2,16,18,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundoe,metundoe,balistidae,balistoides_viridescens,balistoides,#error!,3,1,46,48,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundone,metundone1,chaetodontidae,chaetodon_guttatissimus,,#error!,1,1,6,8,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundone,metundone1,chaetodontidae,chaetodon_trifasciatus,,#error!,1,4,6,8,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundone,metundone1,epinephilidae,cephalopholis_nigripinnis,,#error!,1,1,11,13,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundone,metundone1,scarinae,hipposcarus_harid,,#error!,1,1,26,28,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundone,metundone1,scarinae,chlorurus_sordidus_s,,#error!,1,1,16,18,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundone,metundone1,scarinae,chlorurus_sordidus_s,,#error!,1,1,21,23,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundone,metundone1,scarinae,scarus_scaber,,#error!,1,1,21,23,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundone,metundone1,scarinae,scarus_russelli,,#error!,1,5,11,13,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundone,metundone1,scarinae,scarus_russelli,,#error!,1,2,21,23,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundone,metundone1,scarinae,scarus_russelli,,#error!,1,1,16,18,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundone,metundone1,scarinae,scarus_spp.,,#error!,1,1,16,18,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundone,metundone1,scarinae,scarus_spp.,,#error!,1,1,21,23,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundone,metundone1,acanthuridae,acanthurus_nigrofuscus,acanthurus,#error!,1,15,11,13,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundone,metundone1,acanthuridae,acanthurus_nigricaudus,,#error!,1,1,11,13,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundone,metundone1,acanthuridae,naso_unicornis,,#error!,1,1,31,33,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundone,metundone1,acanthuridae,naso_unicornis,,#error!,1,1,46,48,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundone,metundone1,acanthuridae,ctenochaetus_striatus,,#error!,1,6,11,13,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundone,metundone1,acanthuridae,zebrasoma_scopas,,#error!,1,2,16,18,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundone,metundone1,pomacanthidae,centropyge_spp.,centropyge,#error!,1,5,6,8,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundone,metundone1,balistidae,balistapus_undulatus,,#error!,1,1,11,13,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundone,metundone1,balistidae,balistapus_undulatus,,#error!,1,1,21,23,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundone,metundone1,chaetodontidae,chaetodon_auriga,,#error!,2,1,6,8,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundone,metundone1,chaetodontidae,chaetodon_falcula,,#error!,2,2,6,8,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundone,metundone1,chaetodontidae,chaetodon_madagaskariensis,,#error!,2,1,6,8,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundone,metundone1,chaetodontidae,chaetodon_trifasciatus,,#error!,2,8,6,8,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundone,metundone1,lutjanidae,macolor_niger,macolor,#error!,2,1,16,18,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundone,metundone1,scarinae,chlorurus_sordidus_s,chlor.,#error!,2,21,16,18,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundone,metundone1,scarinae,chlorurus_sordidus_s,chlor.,#error!,2,2,21,23,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundone,metundone1,scarinae,scarus_russelli,,#error!,2,3,21,23,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundone,metundone1,scarinae,scarus_russelli,,#error!,2,4,16,18,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundone,metundone1,acanthuridae,acanthurus_nigrofuscus,acanthurus,#error!,2,26,11,13,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundone,metundone1,acanthuridae,acanthurus_leucosternon,,#error!,2,1,16,18,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundone,metundone1,pomacanthidae,centropyge_spp.,centropyge,#error!,2,6,6,8,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundone,metundone1,chaetodontidae,chaetodon_kleinii,,#error!,3,2,6,8,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundone,metundone1,chaetodontidae,chaetodon_madagaskariensis,,#error!,3,1,6,8,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundone,metundone1,chaetodontidae,chaetodon_trifasciatus,,#error!,3,2,6,8,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundone,metundone1,scarinae,chlorurus_sordidus_s,,#error!,3,3,21,23,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundone,metundone1,scarinae,chlorurus_sordidus_s,,#error!,3,5,11,13,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundone,metundone1,scarinae,chlorurus_sordidus_s,,#error!,3,12,16,18,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundone,metundone1,scarinae,scarus_ghobban,,#error!,3,2,21,23,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundone,metundone1,scarinae,scarus_scaber,,#error!,3,1,16,18,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundone,metundone1,scarinae,scarus_russelli,,#error!,3,6,16,18,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundone,metundone1,scarinae,scarus_russelli,,#error!,3,4,21,23,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundone,metundone1,acanthuridae,acanthurus_nigrofuscus,acanthurus,#error!,3,22,11,13,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundone,metundone1,acanthuridae,ctenochaetus_striatus,,#error!,3,3,11,13,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundone,metundone1,pomacanthidae,centropyge_spp.,centropyge,#error!,3,7,6,8,NA,NA,NA,NA
2015-03-10,mozambique,metundo,metundone,metundone1,balistidae,sufflamen_sp.,,#error!,3,2,16,18,NA,NA,NA,NA
2015-03-11,mozambique,malinde,malinde-kiwe,malkiwe,chaetodontidae,chaetodon_auriga,,#error!,1,2,6,8,NA,NA,NA,NA
2015-03-11,mozambique,malinde,malinde-kiwe,malkiwe,chaetodontidae,chaetodon_trifascialis,,#error!,1,3,6,8,NA,NA,NA,NA
2015-03-11,mozambique,malinde,malinde-kiwe,malkiwe,chaetodontidae,chaetodon_trifasciatus,,#error!,1,3,6,8,NA,NA,NA,NA
2015-03-11,mozambique,malinde,malinde-kiwe,malkiwe,acanthuridae,acanthurus_mata,acanthurus,#error!,1,1,16,18,NA,NA,NA,NA
2015-03-11,mozambique,malinde,malinde-kiwe,malkiwe,acanthuridae,naso_brevirostris_s,,#error!,1,1,16,18,NA,NA,NA,NA
2015-03-11,mozambique,malinde,malinde-kiwe,malkiwe,haemulidae,plectorhinchus_gaterinus,plectorhinchus,#error!,1,1,21,23,NA,NA,NA,NA
2015-03-11,mozambique,malinde,malinde-kiwe,malkiwe,caesionidae,caesio_spp.,,#error!,1,16,16,18,NA,NA,NA,NA
2015-03-11,mozambique,malinde,malinde-kiwe,malkiwe,chaetodontidae,chaetodon_melannotus,,#error!,2,2,6,8,NA,NA,NA,NA
2015-03-11,mozambique,malinde,malinde-kiwe,malkiwe,chaetodontidae,chaetodon_trifascialis,,#error!,2,6,6,8,NA,NA,NA,NA
2015-03-11,mozambique,malinde,malinde-kiwe,malkiwe,chaetodontidae,chaetodon_trifasciatus,,#error!,2,10,6,8,NA,NA,NA,NA
2015-03-11,mozambique,malinde,malinde-kiwe,malkiwe,scarinae,chlorurus_sordidus_s,,#error!,2,2,16,18,NA,NA,NA,NA
2015-03-11,mozambique,malinde,malinde-kiwe,malkiwe,scarinae,scarus_ghobban,,#error!,2,1,11,13,NA,NA,NA,NA
2015-03-11,mozambique,malinde,malinde-kiwe,malkiwe,scarinae,scarus_ghobban,,#error!,2,1,21,23,NA,NA,NA,NA
2015-03-11,mozambique,malinde,malinde-kiwe,malkiwe,scarinae,scarus_ghobban,,#error!,2,1,16,18,NA,NA,NA,NA
2015-03-11,mozambique,malinde,malinde-kiwe,malkiwe,chaetodontidae,chaetodon_trifascialis,,#error!,3,7,6,8,NA,NA,NA,NA
2015-03-11,mozambique,malinde,malinde-kiwe,malkiwe,chaetodontidae,chaetodon_trifasciatus,,#error!,3,5,6,8,NA,NA,NA,NA
2015-03-11,mozambique,malinde,malinde-kiwe,malkiwe,scarinae,chlorurus_sordidus_s,,#error!,3,1,11,13,NA,NA,NA,NA
2015-03-11,mozambique,malinde,malinde-kiwe,kisangamungo,chaetodontidae,chaetodon_kleinii,,#error!,4,1,6,8,NA,NA,NA,NA
2015-03-11,mozambique,malinde,malinde-kiwe,kisangamungo,chaetodontidae,chaetodon_melannotus,,#error!,4,2,6,8,NA,NA,NA,NA
2015-03-11,mozambique,malinde,malinde-kiwe,kisangamungo,chaetodontidae,chaetodon_trifascialis,,#error!,4,2,6,8,NA,NA,NA,NA
2015-03-11,mozambique,malinde,malinde-kiwe,kisangamungo,chaetodontidae,chaetodon_trifasciatus,,#error!,4,4,6,8,NA,NA,NA,NA
2015-03-11,mozambique,malinde,malinde-kiwe,kisangamungo,chaetodontidae,heniochus_acuminatus,,#error!,4,2,16,18,NA,NA,NA,NA
2015-03-11,mozambique,malinde,malinde-kiwe,kisangamungo,lutjanidae,lutjanus_fulviflamma,,#error!,4,2,21,23,NA,NA,NA,NA
2015-03-11,mozambique,malinde,malinde-kiwe,kisangamungo,scarinae,chlorurus_sordidus_s,,#error!,4,1,26,28,NA,NA,NA,NA
2015-03-11,mozambique,malinde,malinde-kiwe,kisangamungo,scarinae,chlorurus_sordidus_s,,#error!,4,3,21,23,NA,NA,NA,NA
2015-03-11,mozambique,malinde,malinde-kiwe,kisangamungo,scarinae,chlorurus_sordidus_s,,#error!,4,1,31,33,NA,NA,NA,NA
2015-03-11,mozambique,malinde,malinde-kiwe,kisangamungo,scarinae,chlorurus_sordidus_s,,#error!,4,2,16,18,NA,NA,NA,NA
2015-03-11,mozambique,malinde,malinde-kiwe,kisangamungo,scarinae,chlorurus_sordidus_s,,#error!,4,1,11,13,NA,NA,NA,NA
2015-03-11,mozambique,malinde,malinde-kiwe,kisangamungo,scarinae,scarus_niger,,#error!,4,1,21,23,NA,NA,NA,NA
2015-03-11,mozambique,malinde,malinde-kiwe,kisangamungo,scarinae,scarus_ghobban,,#error!,4,6,26,28,NA,NA,NA,NA
2015-03-11,mozambique,malinde,malinde-kiwe,kisangamungo,scarinae,scarus_ghobban,,#error!,4,8,31,33,NA,NA,NA,NA
2015-03-11,mozambique,malinde,malinde-kiwe,kisangamungo,scarinae,scarus_ghobban,,#error!,4,1,36,38,NA,NA,NA,NA
2015-03-11,mozambique,malinde,malinde-kiwe,kisangamungo,scarinae,scarus_scaber,,#error!,4,1,26,28,NA,NA,NA,NA
2015-03-11,mozambique,malinde,malinde-kiwe,kisangamungo,scarinae,scarus_scaber,,#error!,4,6,21,23,NA,NA,NA,NA
2015-03-11,mozambique,malinde,malinde-kiwe,kisangamungo,acanthuridae,acanthurus_nigrofuscus,acanthurus,#error!,4,2,11,13,NA,NA,NA,NA
2015-03-11,mozambique,malinde,malinde-kiwe,kisangamungo,acanthuridae,naso_brevirostris_s,,#error!,4,4,16,18,NA,NA,NA,NA
2015-03-11,mozambique,malinde,malinde-kiwe,kisangamungo,acanthuridae,naso_brevirostris_s,,#error!,4,4,26,28,NA,NA,NA,NA
2015-03-11,mozambique,malinde,malinde-kiwe,kisangamungo,acanthuridae,ctenochaetus_striatus,,#error!,4,5,11,13,NA,NA,NA,NA
2015-03-11,mozambique,malinde,malinde-kiwe,kisangamungo,acanthuridae,zebrasoma_scopas,,#error!,4,5,11,13,NA,NA,NA,NA
2015-03-11,mozambique,malinde,malinde-kiwe,kisangamungo,acanthuridae,zebrasoma_velifer,,#error!,4,1,16,18,NA,NA,NA,NA
2015-03-11,mozambique,malinde,malinde-kiwe,kisangamungo,siganidae,siganus_sutor,,#error!,4,2,26,28,NA,NA,NA,NA
2015-03-11,mozambique,malinde,malinde-kiwe,kisangamungo,pomacanthidae,centropyge_spp.,centropyge,#error!,4,1,6,8,NA,NA,NA,NA
2015-03-11,mozambique,malinde,malinde-kiwe,kisangamungo,haemulidae,plectorhinchus_gaterinus,plectorhinchus,#error!,4,7,21,23,NA,NA,NA,NA
2015-03-11,mozambique,malinde,malinde-kiwe,kisangamungo,haemulidae,plectorhinchus_gaterinus,plectorhinchus,#error!,4,6,26,28,NA,NA,NA,NA
2015-03-11,mozambique,malinde,malinde-kiwe,kisangamungo,haemulidae,plectorhinchus_flavomaculatus,plectorhinchus,#error!,4,1,31,33,NA,NA,NA,NA
2015-03-11,mozambique,malinde,malinde-kiwe,kisangamungo,caesionidae,caesio_spp.,,#error!,4,103,16,18,NA,NA,NA,NA
2015-03-11,mozambique,malinde,malinde-kiwe,kisangamungo,caesionidae,caesio_spp.,,#error!,4,12,21,23,NA,NA,NA,NA
2015-03-11,mozambique,malinde,malinde-kiwe,kisangamungo,caesionidae,caesio_spp.,,#error!,4,12,26,28,NA,NA,NA,NA
2015-03-11,mozambique,malinde,malinde-kiwe,kisangamungo,chaetodontidae,chaetodon_kleinii,,#error!,5,1,6,8,NA,NA,NA,NA
2015-03-11,mozambique,malinde,malinde-kiwe,kisangamungo,chaetodontidae,chaetodon_zanzibarensis,,#error!,5,1,6,8,NA,NA,NA,NA
2015-03-11,mozambique,malinde,malinde-kiwe,kisangamungo,chaetodontidae,chaetodon_trifascialis,,#error!,5,2,6,8,NA,NA,NA,NA
2015-03-11,mozambique,malinde,malinde-kiwe,kisangamungo,chaetodontidae,chaetodon_trifasciatus,,#error!,5,5,6,8,NA,NA,NA,NA
2015-03-11,mozambique,malinde,malinde-kiwe,kisangamungo,scarinae,scarus_globiceps,,#error!,5,3,26,28,NA,NA,NA,NA
2015-03-11,mozambique,malinde,malinde-kiwe,kisangamungo,scarinae,chlorurus_sordidus_s,,#error!,5,1,21,23,NA,NA,NA,NA
2015-03-11,mozambique,malinde,malinde-kiwe,kisangamungo,scarinae,chlorurus_sordidus_s,,#error!,5,3,11,13,NA,NA,NA,NA
2015-03-11,mozambique,malinde,malinde-kiwe,kisangamungo,scarinae,scarus_niger,,#error!,5,1,21,23,NA,NA,NA,NA
2015-03-11,mozambique,malinde,malinde-kiwe,kisangamungo,scarinae,scarus_spp.,,#error!,5,3,21,23,NA,NA,NA,NA
2015-03-11,mozambique,malinde,malinde-kiwe,kisangamungo,scarinae,scarus_spp.,,#error!,5,1,16,18,NA,NA,NA,NA
2015-03-11,mozambique,malinde,malinde-kiwe,kisangamungo,scarinae,scarus_ghobban,,#error!,5,2,31,33,NA,NA,NA,NA
2015-03-11,mozambique,malinde,malinde-kiwe,kisangamungo,scarinae,scarus_ghobban,,#error!,5,1,26,28,NA,NA,NA,NA
2015-03-11,mozambique,malinde,malinde-kiwe,kisangamungo,scarinae,scarus_tricolor,,#error!,5,2,21,23,NA,NA,NA,NA
2015-03-11,mozambique,malinde,malinde-kiwe,kisangamungo,acanthuridae,ctenochaetus_striatus,,#error!,5,5,11,13,NA,NA,NA,NA
2015-03-11,mozambique,malinde,malinde-kiwe,kisangamungo,acanthuridae,zebrasoma_scopas,,#error!,5,1,11,13,NA,NA,NA,NA
2015-03-11,mozambique,malinde,malinde-kiwe,kisangamungo,pomacanthidae,centropyge_spp.,centropyge,#error!,5,1,6,8,NA,NA,NA,NA
2015-03-11,mozambique,malinde,malinde-kiwe,kisangamungo,haemulidae,plectorhinchus_gaterinus,plectorhinchus,#error!,5,1,26,28,NA,NA,NA,NA
2015-03-11,mozambique,malinde,malinde-kiwe,kisangamungo,haemulidae,plectorhinchus_flavomaculatus,plectorhinchus,#error!,5,1,26,28,NA,NA,NA,NA
2015-03-11,mozambique,malinde,malinde-kiwe,kisangamungo,caesionidae,caesio_spp.,,#error!,5,61,16,18,NA,NA,NA,NA
2015-03-11,mozambique,malinde,malinde-kiwe,kisangamungo,caesionidae,caesio_spp.,,#error!,5,20,21,23,NA,NA,NA,NA
2015-03-12,mozambique,palma,palma_islands,rongwe,chaetodontidae,chaetodon_auriga,,#error!,1,1,6,8,NA,NA,NA,NA
2015-03-12,mozambique,palma,palma_islands,rongwe,scarinae,chlorurus_sordidus_s,,#error!,1,6,11,13,NA,NA,NA,NA
2015-03-12,mozambique,palma,palma_islands,rongwe,scarinae,chlorurus_sordidus_s,,#error!,1,3,16,18,NA,NA,NA,NA
2015-03-12,mozambique,palma,palma_islands,rongwe,scarinae,chlorurus_sordidus_s,,#error!,1,5,26,28,NA,NA,NA,NA
2015-03-12,mozambique,palma,palma_islands,rongwe,scarinae,scarus_scaber,,#error!,1,1,26,28,NA,NA,NA,NA
2015-03-12,mozambique,palma,palma_islands,rongwe,scarinae,scarus_frenatus,,#error!,1,3,31,33,NA,NA,NA,NA
2015-03-12,mozambique,palma,palma_islands,rongwe,scarinae,scarus_frenatus,,#error!,1,2,26,28,NA,NA,NA,NA
2015-03-12,mozambique,palma,palma_islands,rongwe,scarinae,scarus_tricolor,,#error!,1,3,16,18,NA,NA,NA,NA
2015-03-12,mozambique,palma,palma_islands,rongwe,acanthuridae,acanthurus_nigrofuscus,acanthurus,#error!,1,1,11,13,NA,NA,NA,NA
2015-03-12,mozambique,palma,palma_islands,rongwe,acanthuridae,ctenochaetus_striatus,,#error!,1,2,11,13,NA,NA,NA,NA
2015-03-12,mozambique,palma,palma_islands,rongwe,acanthuridae,zebrasoma_scopas,,#error!,1,1,11,13,NA,NA,NA,NA
2015-03-12,mozambique,palma,palma_islands,rongwe,acanthuridae,ctenochaetus_binotatus,ctenochaetus,#error!,1,1,11,13,NA,NA,NA,NA
2015-03-12,mozambique,palma,palma_islands,rongwe,pomacanthidae,centropyge_spp.,centropyge,#error!,1,1,6,8,NA,NA,NA,NA
2015-03-12,mozambique,palma,palma_islands,rongwe,chaetodontidae,chaetodon_auriga,,#error!,2,3,6,8,NA,NA,NA,NA
2015-03-12,mozambique,palma,palma_islands,rongwe,chaetodontidae,chaetodon_kleinii,,#error!,2,1,6,8,NA,NA,NA,NA
2015-03-12,mozambique,palma,palma_islands,rongwe,scarinae,chlorurus_sordidus_s,,#error!,2,2,11,13,NA,NA,NA,NA
2015-03-12,mozambique,palma,palma_islands,rongwe,scarinae,chlorurus_sordidus_s,,#error!,2,5,6,8,NA,NA,NA,NA
2015-03-12,mozambique,palma,palma_islands,rongwe,scarinae,chlorurus_sordidus_s,,#error!,2,2,26,28,NA,NA,NA,NA
2015-03-12,mozambique,palma,palma_islands,rongwe,scarinae,chlorurus_sordidus_s,,#error!,2,2,21,23,NA,NA,NA,NA
